Timestamp,Forward.x,Forward.y,Forward.z,Strafe.x,Strafe.y,Strafe.z,Angle
1742229654,0,-1.961999,0,0,0,0,325.8176
1742229655,0,-1.961999,0,0,0,0,325.9137
1742229655,0,-3.538398,0,0,0,0,325.8403
1742229655,0,-0.572777,0,0,0,0,325.8403
1742229655,0,-0.4161499,0,0,0,0,325.8403
1742229655,0,-0.8262277,0,0,0,0,325.8907
1742229655,0,-1.050033,0,0,0,0,325.7856
1742229655,0,-1.066239,0,0,0,0,325.8028
1742229655,0,-1.03313,0,0,0,0,325.8269
1742229655,0,-1.100839,0,0,0,0,325.8269
1742229655,0,-1.068642,0,0,0,0,325.8255
1742229655,0,-1.087115,0,0,0,0,325.8255
1742229655,0,-1.102134,0,0,0,0,325.8846
1742229655,0,-1.084211,0,0,0,0,325.8975
1742229655,0,-1.083888,0,0,0,0,325.8975
1742229655,0,-1.09456,0,0,0,0,325.8032
1742229655,0,-1.127317,0,0,0,0,325.8032
1742229655,0,-1.038692,0,0,0,0,325.8196
1742229655,0,-1.095091,0,0,0,0,325.8384
1742229655,0,-1.137567,0,0,0,0,325.8384
1742229655,0,-1.047983,0,0,0,0,325.8244
1742229655,0,-1.094208,0,0,0,0,325.8244
1742229655,0,-1.101094,0,0,0,0,325.8245
1742229655,0,-1.06977,0,0,0,0,325.857
1742229655,0,-1.087174,0,0,0,0,325.856
1742229655,0,-1.092354,0,0,0,0,325.856
1742229655,0,-1.085721,0,0,0,0,325.7836
1742229655,0,-1.097131,0,0,0,0,325.7977
1742229655,0,-1.095709,0,0,0,0,325.7977
1742229655,0,-1.088115,0,0,0,0,325.7669
1742229655,0,-1.113337,0,0,0,0,325.8215
1742229655,0,-1.044529,0,0,0,0,325.8215
1742229655,0,-1.109678,0,0,0,0,325.8712
1742229655,0,-1.080023,0,0,0,0,325.8712
1742229655,0,-1.104518,0,0,0,0,325.8065
1742229655,0,-1.06105,0,0,0,0,325.8065
1742229655,0,-1.085025,0,0,0,0,325.8739
1742229655,0,-1.096238,0,0,0,0,325.8284
1742229655,0,-1.615265,0,0,0,0,325.8284
1742229655,0,-0.5800657,0,0,0,0,325.8513
1742229655,0,-1.147751,0,0,0,0,325.7976
1742229655,0,-1.047345,0,0,0,0,325.7976
1742229655,0,-1.110502,0,0,0,0,325.7755
1742229655,0,-1.080248,0,0,0,0,325.86
1742229655,0,-1.074587,0,0,0,0,325.9095
1742229655,0,-1.085751,0,0,0,0,325.9095
1742229655,0,-1.080366,0,0,0,0,325.8528
1742229655,0,-1.109227,0,0,0,0,325.8528
1742229655,0,-1.111081,0,0,0,0,325.9367
1742229656,0,-1.094168,0,0,0,0,325.8026
1742229656,0,-1.046805,0,0,0,0,325.8026
1742229656,0,-1.09152,0,0,0,0,325.8376
1742229656,0,-1.077707,0,0,0,0,325.8376
1742229656,0,-1.109835,0,0,0,0,325.8298
1742229656,0,-1.086761,0,0,0,0,325.8298
1742229656,0,-1.086154,0,0,0,0,325.8144
1742229656,0,-1.089302,0,0,0,0,325.8366
1742229656,0,-1.095228,0,0,0,0,325.8366
1742229656,0,-1.076795,0,0,0,0,325.8561
1742229656,0,-1.113876,0,0,0,0,325.7947
1742229656,0,-1.100388,0,0,0,0,325.8386
1742229656,0,-1.044226,0,0,0,0,325.8386
1742229656,0,-1.103301,0,0,0,0,325.8523
1742229656,0,-1.095179,0,0,0,0,325.7904
1742229656,0,-1.097709,0,0,0,0,325.7904
1742229656,0,-1.075333,0,0,0,0,325.8535
1742229656,0,-1.578488,0,0,0,0,325.836
1742229656,0,-1.086271,0,0,0,0,325.8816
1742229656,0,-1.133104,0,0,0,0,325.8816
1742229656,0,-1.063463,0,0,0,0,325.7856
1742229656,0,-1.083838,0,0,0,0,325.8287
1742229656,0,-1.114681,0,0,0,0,325.8287
1742229656,0,-1.073861,0,0,0,0,325.8371
1742229656,0,-1.125943,0,0,0,0,325.8198
1742229656,0,-1.045589,0,0,0,0,325.8405
1742229656,0,-1.120067,0,0,0,0,325.8405
1742229656,0,-1.058823,0,0,0,0,325.8784
1742229656,0,-1.089822,0,0,0,0,325.8817
1742229656,0,-1.099554,0,0,0,0,325.8817
1742229656,0,-1.107352,0,0,0,0,325.9244
1742229656,0,-1.071027,0,0,0,0,325.8082
1742229656,0,-1.074901,0,0,0,0,325.8082
1742229656,0,-1.133654,0,0,0,0,325.769
1742229656,0,-1.029324,0,0,0,0,325.8696
1742229656,0,-1.13278,0,0,0,0,325.84
1742229656,0,-1.080758,0,0,0,0,325.84
1742229656,0,-1.071713,0,0,0,0,325.8069
1742229656,0,-1.156383,0,0,0,0,325.8332
1742229656,0,-1.098975,0,0,0,0,325.8332
1742229656,0,-1.02644,0,0,0,0,325.8444
1742229656,0,-1.079895,0,0,0,0,325.8444
1742229656,0,-1.105254,0,0,0,0,325.8138
1742229656,0,-1.095257,0,0,0,0,325.8138
1742229656,0,-1.082965,0,0,0,0,325.8992
1742229656,0,-1.072734,0,0,0,0,325.83
1742229656,0,-1.128709,0,0,0,0,325.83
1742229656,0,-1.061442,0,0,0,0,325.8342
1742229656,0,-1.086419,0,0,0,0,325.8342
1742229656,0,-1.091735,0,0,0,0,325.838
1742229656,0,-1.079904,0,0,0,0,325.8088
1742229656,0,-1.099103,0,0,0,0,325.8088
1742229656,0,-1.076049,0,0,0,0,325.9072
1742229656,0,-1.114867,0,0,0,0,325.9072
1742229656,0,-1.095856,0,0,0,0,325.9207
1742229656,0,-1.064944,0,0,0,0,325.9207
1742229656,0,-1.097778,0,0,0,0,325.9053
1742229656,0,-1.101349,0,0,0,0,325.9957
1742229656,0,-1.062796,0,0,0,0,325.8467
1742229656,0,-1.117908,0,0,0,0,325.8467
1742229656,0,-1.082867,0,0,0,0,325.9889
1742229656,1.573527E-09,-1.072037,0.008999527,-0.001285647,-1.072037,2.247896E-10,325.9807
1742229656,1.61697E-09,-1.101634,0.009247992,-0.001321142,-1.101634,2.309958E-10,325.9807
1742229656,1.581865E-09,-1.077717,0.009047211,-0.001292459,-1.077717,2.259807E-10,325.9088
1742229656,1.620239E-09,-1.103861,0.009266685,-0.001323812,-1.103861,2.314627E-10,325.9383
1742229656,1.641765E-09,-1.118526,0.009389799,-0.0013414,-1.118526,2.345378E-10,325.9383
1742229656,1.557098E-09,-1.060843,0.008905562,-0.001272223,-1.060843,2.224426E-10,325.9807
1742229656,1.595386E-09,-1.086929,0.009124544,-0.001303506,-1.086929,2.279123E-10,325.9807
1742229656,1.606184E-09,-1.094286,0.009186303,-0.001312329,-1.094286,2.294549E-10,325.8646
