Timestamp,Forward.x,Forward.y,Forward.z,Strafe.x,Strafe.y,Strafe.z,Angle
1742221790,0,-1.961999,0,0,0,0,322.0465
1742221791,0,-1.961999,0,0,0,0,322.5361
1742221791,0,-3.752384,0,0,0,0,322.4534
1742221791,0,-1.014295,0,0,0,0,322.5081
1742221791,0,-1.058666,0,0,0,0,322.5459
1742221791,0,-1.096934,0,0,0,0,322.5459
1742221791,0,-1.059069,0,0,0,0,322.3787
1742221791,0,-1.066602,0,0,0,0,322.5614
1742221791,0,-1.071262,0,0,0,0,322.5614
1742221791,0,-1.12816,0,0,0,0,322.5972
1742221791,0,-1.047168,0,0,0,0,322.5972
1742221791,0,-1.105999,0,0,0,0,322.4834
1742221791,0,-1.108873,0,0,0,0,322.4997
1742221791,0,-1.079296,0,0,0,0,322.4997
1742221791,0,-1.08376,0,0,0,0,322.5805
1742221791,0,-1.096679,0,0,0,0,322.5211
1742221791,0,-1.070654,0,0,0,0,322.5211
1742221791,0,-1.092305,0,0,0,0,322.5349
1742221791,0,-1.101722,0,0,0,0,322.4515
1742221791,0,-1.068486,0,0,0,0,322.4817
1742221791,0,-1.092196,0,0,0,0,322.4817
1742221791,0,-1.069692,0,0,0,0,322.5256
1742221791,0,-1.098416,0,0,0,0,322.5553
1742221791,0,-1.090764,0,0,0,0,322.5553
1742221791,0,-1.116457,0,0,0,0,322.5179
1742221791,0,-1.101447,0,0,0,0,322.4876
1742221791,0,-1.053996,0,0,0,0,322.5636
1742221791,0,-1.100103,0,0,0,0,322.5636
1742221791,0,-1.09048,0,0,0,0,322.4734
1742221791,0,-1.08687,0,0,0,0,322.4734
1742221791,0,-1.078864,0,0,0,0,322.55
1742221792,0,-1.091579,0,0,0,0,322.5244
1742221792,0,-1.089489,0,0,0,0,322.5244
1742221792,0,-1.082141,0,0,0,0,322.4766
1742221792,0,-1.627773,0,0,0,0,322.4982
1742221792,0,-0.5770341,0,0,0,0,322.5392
1742221792,0,-1.122343,0,0,0,0,322.5392
1742221792,0,-1.059941,0,0,0,0,322.5708
1742221792,0,-1.078659,0,0,0,0,322.4993
1742221792,0,-1.098318,0,0,0,0,322.4993
1742221792,0,-1.108069,0,0,0,0,322.4571
1742221792,0,-1.148271,0,0,0,0,322.4571
1742221792,0,-1.028049,0,0,0,0,322.5802
1742221792,0,-1.082661,0,0,0,0,322.5802
1742221792,0,-1.093776,0,0,0,0,322.4368
1742221792,0,-1.080199,0,0,0,0,322.4165
1742221792,0,-1.090891,0,0,0,0,322.4165
1742221792,0,-1.108374,0,0,0,0,322.4395
1742221792,0,-1.087174,0,0,0,0,322.6116
1742221792,0,-1.085466,0,0,0,0,322.6116
1742221792,0,-1.07654,0,0,0,0,322.5362
1742221792,0,-1.100506,0,0,0,0,322.5362
1742221792,0,-1.084574,0,0,0,0,322.4039
1742221792,0,-1.092618,0,0,0,0,322.4039
1742221792,0,-1.078178,0,0,0,0,322.5475
1742221792,0,-1.073959,0,0,0,0,322.5475
1742221792,0,-1.099142,0,0,0,0,322.5114
1742221792,0,-1.105342,0,0,0,0,322.4373
1742221792,0,-1.070496,0,0,0,0,322.4373
1742221792,0,-1.084702,0,0,0,0,322.5295
1742221792,0,-1.169794,0,0,0,0,322.5742
1742221792,0,-1.077148,0,0,0,0,322.5366
1742221792,0,-1.095973,0,0,0,0,322.5366
1742221792,0,-1.088822,0,0,0,0,322.515
1742221792,0,-1.072577,0,0,0,0,322.5129
1742221792,0,-1.08993,0,0,0,0,322.5129
